title,published,source,summary,link,country
Jovem é preso por aplicar golpe de comprovante de Pix falso em Paraíba do Sul,"Tue, 27 May 2025 12:59:35 -0000",g1,"<img src=""https://s2-g1.glbimg.com/x9f-fB_Xk1cbpxi892vGZu-ItG8=/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/h/i/kWVDhcS6OUk13JeQA8AA/whatsapp-image-2025-05-27-at-09.43.53-1-.jpeg"" /><br />     Caso aconteceu no bairro Ponte Preta. Dono do estabelecimento denunciou o suspeito.  Jovem é preso por enviar comprovante de Pix falso em Paraíba do Sul
Divulgação/Polícia Civil
Um jovem, de 20 anos, foi preso na noite de segunda-feira (26) por enviar um comprovante de Pix falso em Paraíba do Sul (RJ). O flagrante aconteceu no Bairro Ponte Preta, por volta das 23h.
✅Clique aqui e entre no canal do g1 no WhatsApp
Segundo a Polícia Civil, o suspeito fez um pedido online no valor de R$ 185 em uma lanchonete e, em seguida, ele enviou um comprovante de Pix falso através de um aplicativo de mensagem. O suspeito marcou a entrega do lanche próximo a uma ponte, no endereço.
Ainda de acordo com a Polícia Civil, o jovem é apontado como suspeito de praticar a ação no mesmo estabelecimento no último sábado (24), usando um número de telefone diferente e se passando por outra pessoa.
Na ocasião, ele fez um pedido no valor de R$ 251 e enviou outro comprovante de pagamento falso, usando a mesma tática do golpe. 
A Polícia Civil informou ainda que a vítima desconfiou da autenticidade do comprovante de Pix e acionou os agentes. Por volta das 23h, um entregador levou o pedido até o suspeito, acompanhado por uma viatura descaracterizada. Ele foi preso em flagrante.
O jovem foi encaminhado para a delegacia de Paraíba do Sul, onde vai responder por estelionato. Ele está à disposição da Justiça. 
Veja também
Conheça os golpes mais comum e saiba como se proteger
Conheça os golpes mais comum e saiba como se proteger
Siga a TV Rio Sul no Instagram 
VÍDEOS: as notícias que foram ao ar na TV Rio Sul
Na ocasião, ele epedido no valor de R$ 251 o suspeito enviou um comprovante pix falso e combinou de retirar o pedido em um lugar público.",https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2025/05/27/jovem-e-preso-por-estelionato-em-paraiba-do-sul.ghtml,Brazil
g1 Ouviu #308 - Michel Teló: a trajetória desde o hit mundial até a aposta do batidão sertanejo no rock,"Tue, 27 May 2025 12:56:06 -0000",g1,"<img src=""https://s2-g1.glbimg.com/7ARzE3R9NiUQkFM49KDJEDEb1X8=/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/B/R/UAdzoBRWOKaSJwm02UQA/michel-telo-g1-ouviu-f99a8029-fabio-tito.jpg"" /><br />     Em entrevista ao g1 ouviu, cantor também falou sobre a influência do É o Tchan na mudança de sonoridade do sertanejo e negou qualquer investimento do agronegócio em sua carreira musical. Michel Teló foi entrevistado ao vivo no g1 Ouviu, o podcast e videocast de música do g1, na sexta-feira (23). O cantor falou sobre seu novo projeto, o ""Sertanejinho do Teló"", que traz uma versão de batidão sertanejo para grandes hits na música brasileira, como ""Metamorfose Ambulante"", ""Anna Julia"", ""O Sol"", ""Meu erro"" e tantos outros. 
""Quem eu coloquei ali [no novo álbum] é que de alguma maneira fez parte da minha vida"", diz Michel, em referência às faixas de seu novo disco, que têm nomes como Paralamas do Sucesso e Los Hermanos. ""Não tem obrigação que do cara que curte rock gostar. Está tudo bem. É mais para se divertir mesmo.""
No bate-papo, o cantor ainda relembrou o sucesso mundial de ""Ai se eu te pego"", revelou influência do É o Tchan na mudança de sonoridade do sertanejo e negou qualquer investimento do agronegócio em sua carreira musical.
""Hoje eu invisto no agro, mas por causa da música"", disse ele. ""Dos artistas sertanejo que eu conheço, também é assim. A galera ralando, gastando o que não tem. Não vem do agro. O meu dinheiro não veio de nenhum boi. Foi uma luta minha com meu irmão.""
Michel Teló é entrevistado pelas jornalistas Marília Neves e Carol Prado no programa 'g1 Ouviu', no estúdio do g1 em São Paulo
Fábio Tito/g1
Você pode ouvir o g1 Ouviu no g1, no Spotify, no Castbox, no Google Podcasts ou no Apple Podcasts. Assine ou siga o g1 Ouviu para ser avisado sempre que tiver novo episódio no ar.",https://g1.globo.com/podcast/g1-ouviu/noticia/2025/05/27/g1-ouviu-308-michel-telo-a-trajetoria-desde-o-hit-mundial-ate-a-aposta-do-batidao-sertanejo-no-rock.ghtml,Brazil
Concurso TSE Unificado: resultado final é divulgado; veja lista de aprovados,"Tue, 27 May 2025 12:54:51 -0000",g1,"<img src=""https://s2-g1.glbimg.com/KYzxk5uG5S9iaYHoIoUb3lDV6jU=/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/i/L/qAlAi6TYSGVVEhH6tBkw/tse.jpg"" /><br />     Processo seletivo vai preencher 412 vagas para cargos efetivos na Justiça Eleitoral, distribuídos no TSE e em 26 TREs do país; salários iniciais variam entre R$ 8,5 mil e quase R$ 14 mil. Prédio do Tribunal Superior Eleitoral é visto durante o entardecer em Brasília, nesta terça-feira (16)
Antonio Augusto/Secom/TSE
Os resultados finais do primeiro concurso público unificado da Justiça Eleitoral, o ""TSE Unificado"", foram divulgados no fim da manhã desta terça-feira (27), no Diário Oficial da União e no site do Cebraspe. 
O resultado final trás o desempate de notas para os cargos de técnico judiciário e agente da Polícia Judicial.
As justificativas sobre os recursos apresentados contra o resultado provisório devem ser disponibilizadas na página do concurso a partir da próxima semana.
➡️ ACESSE AQUI O RESULTADO
📲 Siga o canal do g1 Concursos no WhatsApp
As provas do TSE Unificado foram realizadas em dezembro, para preencher 412 vagas de nível superior para os cargos de analista e técnico judiciário. Os salários iniciais variam entre R$ 8,5 mil e quase R$ 14 mil. 
As oportunidades estão distribuídas no Tribunal Superior Eleitoral (TSE) e em 26 tribunais regionais eleitorais (TREs). De acordo com o TSE, as nomeações estão programadas para julho. 
Veja os resultados finais das provas objetivas para todos os cargos
Distribuição das vagas
O salário inicial para a carreira de analista judiciário é de R$ 13.994,78, e as oportunidades estão divididas da seguinte forma:
área administrativa: qualquer área de formação e contabilidade;
área de apoio especializado: arquitetura; arquivologia; biblioteconomia; enfermagem; engenharia civil; engenharia elétrica; engenharia mecânica; estatística; medicina (clínica médica); medicina (psiquiatria); medicina do trabalho; odontologia; psicologia; serviço social; tecnologia da informação;
área judiciária: direito.
Já as vagas de técnico judiciário foram separadas em três cargos, e os salários podem ser diferentes. Veja:
área administrativa (qualquer área de formação) - salário de R$ 8.529,65;
agente da polícia judicial (área administrativa) - salário de R$ 9.773,56;
programação de sistemas (área de apoio especializado) - salário de R$ 8.529,65.

Veja dicas para estudar para concurso:
Como estudar legislação para concurso?
Veja dicas de como fazer uma boa redação para concurso",https://g1.globo.com/trabalho-e-carreira/concursos/noticia/2025/05/27/concurso-tse-unificado-resultado-final-e-divulgado-veja-lista-de-aprovados.ghtml,Brazil
"Criminoso procurado pela Justiça da Bahia é preso em motel em Marechal Deodoro, AL","Tue, 27 May 2025 12:48:37 -0000",g1,"<img src=""https://s2-g1.glbimg.com/oySMDKwPyifIEtVr2tPfJVaMhrc=/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/E/T/An8IFDRAADqCfjw4lAPQ/dom.jpg"" /><br />     Ele é acusado de envolvimento em homicídios relacionados ao tráfico e um dos nomes mais procurados pela Segurança Pública baiana.  Homem procurado pela Justiça da Bahia é preso em AL
Um homem de 24 anos, considerado de alta periculosidade, foi preso nesta segunda-feira (26), em um motel no município de Marechal Deodoro, região metropolitana de Maceió. A prisão foi uma ação conjunta entre as polícias civis de Alagoas e da Bahia e teve apoio da Polícia Militar. 
O preso, Jonathan Santana Valverde, conhecido como “Jhon” e “Dom”, era considerado foragido e tinha quatro mandados de prisão preventiva expedidos pela Justiça de Camaçari, na Bahia.  
Segundo as investigações, ele integrava uma facção criminosa com atuação em diversos estados do Nordeste e era um dos nomes mais procurados pela Segurança Pública baiana, envolvido em assassinatos ligados ao tráfico de entorpecentes. Ele era apontado como integrante de uma facção criminosa com atuação interestadual, figurando como o “10 de Ouro” no Baralho do Crime.
O preso será submetido aos procedimentos legais e transferido para o estado de origem, onde responderá pelos crimes.
Criminoso procurado pela Justiça baiana é preso em Alagoas
Reprodução
Assista aos vídeos mais recentes do g1 AL
Veja mais notícias da região no g1 AL",https://g1.globo.com/al/alagoas/noticia/2025/05/27/criminoso-procurado-pela-justica-da-bahia-e-preso-em-motel-em-marechal-deodoro-al.ghtml,Brazil
"Para ministros do STF, Eduardo Bolsonaro é instrumento das big techs","Tue, 27 May 2025 12:48:27 -0000",g1,"<img src=""https://s2-g1.glbimg.com/GbtutD2_44w5u_zkHshDI3dFcx8=/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/3/Z/MGG3EfR12DUG1CgOxBKA/250526-montagem-moraes-bolsonaro-02.jpg"" /><br />     Entendimento é que empresas temem decisão que possa aumentar responsabilidade delas sobre conteúdo e veem no parlamentar licenciado um aliado nos ataques à Corte. Abertura de investigação por atuação dele contra ministros é visto como reação necessária do Estado Democrático de Direito. O ministro, Alexandre de Moraes, abriu um inquérito para investigar Eduardo Bolsonaro por atuação nos EUA contra autoridades brasileiras
Ministros do Supremo Tribunal Federal (STF) veem o deputado federal licenciado Eduardo Bolsonaro (PL-SP) como, nas palavras de um dele, ""instrumento das big techs"". 
O entendimento é que, preocupadas com o risco de a Corte aumentar a responsabilidade delas sobre os conteúdos postados nas redes sociais, essas empresas estejam vendo o parlamentar como um aliado para atacar o tribunal.
Na avaliação de ministros, as redes sociais sabem que o STF pode proferir uma decisão paradigmática no caso das plataformas e resolveram fazer uma campanha para tentar deslegitimar o tribunal. 
Em um dos processos sobre o tema que tramitam no STF, o ministro Dias Toffoli voltou para que seja considerada inconstitucional a regra que prevê que as empresas só devam responder por danos caso não cumpram ordem judicial de remoção de conteúdo. 
O entendimento é que elas devem ser consideradas responsáveis a partir do momento em que recebem uma notificação pedindo essa remoção.
Eduardo Bolsonaro, por sua vez, tem usado o julgamento do inquérito da tentativa de golpe de Estado para atacar o tribunal – ação que levou, inclusive, à abertura de uma investigação por coação contra o parlamentar.
Apesar de admitirem que o caso pode empoderar politicamente Eduardo, ministros defendem que o Estado de Direito “tem que reagir de algum jeito” – e cobram uma defesa mais enfática por parte do Itamaraty.",https://g1.globo.com/politica/blog/andreia-sadi/post/2025/05/27/para-ministros-do-stf-eduardo-bolsonaro-e-instrumento-das-big-techs.ghtml,Brazil
"Frio continua no DF nos próximos dias, diz Inmet; veja previsão do tempo","Tue, 27 May 2025 12:46:27 -0000",g1,"<img src=""https://s2-g1.glbimg.com/VXwAXVbHShZraoohyPlPQakeXGM=/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/X/T/l7DqRzQBaOpzzf4bFvvQ/agua-mineral.gif"" /><br />     Segundo meteorologista, massa polar não chega a capital, o que não quer dizer que não vá fazer frio. Baixas temperaturas devem se intensificar na próxima semana, com o começo de junho. DF registra dia mais frio do ano até agora
A primeira onda de frio deste ano chega ao Brasil nesta terça-feira (27), baixando a temperatura de grande parte do país. No entanto, de acordo com o Instituto Nacional de Meteorologia (Inmet), a massa polar não impacta o Distrito Federal.
✅ Clique aqui para seguir o canal do g1 DF no WhatsApp.
Mas, segundo o Inmet, não significa que não vá fazer frio na capital. O meteorologista Olívio Bahia explica que, nesta terça-feira, Brasília registrou novamente a temperatura mais baixa deste ano: 11,9°C.
""Nós estamos nos aproximando do inverno, e fica mais frio mesmo nessa época do ano. Mesmo que essa frente fria não chegue aqui no DF, nós vamos sentir frio aqui, como já temos sentido nas últimas semanas. E, em junho, as baixas temperaturas devem se intensificar"", afirma o meteorologista.
De acordo com a previsão do Inmet, nos próximos dias, a temperatura mínima deve ficar em torno de 12°C e a máxima, em 27°C. A umidade relativa do ar varia de 40% a 95%. 
""A recomendação é se agasalhar, principalmente à noite, e tomar muita água durante o dia. Estamos entrando no período de seca e frio, e é importante se cuidar nessa época do ano"", diz Olívio Bahia.
Cuidados necessários com a umidade baixa
Frio na Água Mineral, em Brasília (imagem de arquivo)
TV Globo/Reprodução
A umidade do ar também está caindo no DF. Veja como se cuidar: 
mantenha uma boa hidratação e carregue sempre que possível uma garrafa com água;
umedeça as narinas e os olhos com soro fisiológico;
use hidratantes labiais e cremes no corpo para evitar o ressecamento da pele;
use roupas leves, bonés ou chapéus.
LEIA TAMBÉM:
VÍDEO: Capivaras tentam atravessar via e quase são atropeladas no Lago Sul, no DF
IBRAM abre inscrições para contratar 150 brigadistas no DF; salário chega a R$ 3,7 mil
Leia mais notícias sobre a região no g1 DF.",https://g1.globo.com/df/distrito-federal/noticia/2025/05/27/frio-continua-no-df-nos-proximos-dias-diz-inmet.ghtml,Brazil
É #FAKE que Bolsonaro sancionou lei 'proibindo' INSS de conferir descontos feitos por entidades,"Tue, 27 May 2025 12:46:21 -0000",g1,"<img src=""https://s2-g1.glbimg.com/OsV8jZFA51a9ROmeBw36eeVxh6Y=/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2019/L/K/S8zAAbS924XGREduJ4Wg/inss-1.jpg"" /><br />     Ex-presidente sancionou norma que passou a exigir revalidação periódica de autorizações, mas o dispositivo não impedia o órgão fazer fiscalização regular. Bolsonaro não sancionou lei que proibia a conferência de contratos que permitiam ao INSS fazer descontos em pagamentos a beneficiários
g1
 
Circula nas redes sociais o vídeo de um homem dizendo que o ex-presidente Jair Bolsonaro (PL) sancionou uma lei para proibir o Instituto Nacional da Seguridade Social (INSS) de fiscalizar periodicamente descontos feitos por associações na folha de pagamento de beneficiários. #É FAKE.
selo fake
g1
🛑 O que diz a publicação? 
Em um vídeo publicado no TikTok em 29 de abril de 2025, com mais de 50 mil visualizações, um homem diz: ""Em 2019, ele [Bolsonaro] sancionou uma lei, com validade de três anos, que simplesmente proibia a análise e a conferência dos contratos que autorizava o INSS a fazer o desconto na folha dos aposentados. [...] Essa lei foi a lei 871 de 2019. E válida por 3 anos. Em 2022, essa lei expirou. Aí, o que é que ele [Bolsonaro] fez?  Criou uma nova lei, a 1107, que prorrogava a não análise dos contratos até o final do governo dele"". 
Esse conteúdo passou a circular seis dias depois de uma operação da Polícia Federal (PF) e da Controladoria-Geral da União (CGU) ter revelado um esquema bilionário de fraudes no INSS. O crime consistia em descontar valores irregulares de aposentados e pensionistas, sem autorização, como se eles tivessem se tornado membros de associações e sindicatos. As investigações apontam que as entidades ofereciam desconto em academias e planos de saúde. Os desvios ocorreram entre 2019 e 2024.
⚠️ Por que o conteúdo é falso? 
A Medida Provisória 871, de 2019, proposta durante o governo Bolsonaro, não proibiu o INSS de conferir esse tipo de desconto. O texto previa, na verdade, que as entidades e associações deveriam demonstrar, todos os anos, que os aposentados e pensionistas filiados autorizavam o desconto direto na folha de pagamento. 
Durante a tramitação dessa MP, o Congresso aumentou de um para três anos o prazo de revalidação dos descontos dos beneficiários, estabelecendo Lei nº 13.846, de 2019. Além disso, em 2020, o governo Bolsonaro criou um decreto reforçando a previsão de revalidação dos descontos a cada três anos. Em 2022, o próprio Congresso derrubou a essa obrigatoriedade (veja a linha do tempo ao final desta reportagem). 
Ao Fato ou Fake, o advogado e presidente do Instituto Brasileiro de Direito Previdenciário (Ibdprev), Diego Cheruli, afirmou: ""Não se pode usar o termo 'proibição' [da conferência de descontos]. Em momento algum se visou proibir a fiscalização dos descontos, mas, sim, ajustar a revalidação deles"". 
Ele acrescenta: ""Para que os descontos continuassem por mais de 1 ou 3 anos, seria necessário refiliar os beneficiários nas entidades. Na prática, isso significaria filiar a pessoa novamente. Então, essa norma nunca teria a condição de impedir o que aconteceu [a fraude]: se fizeram uma filiação por fraude, fariam de novo na refiliação"".
Professor de direito previdenciário da Faculdade Getúlio Vargas (FGV), Luis Martins disse: ""Ao estabelecer prazo anual para revalidação, a MP 871 estava colocando um limite máximo de 1 ano para que houvesse um crivo dos descontos internamente. Mesmo que pudesse exigir uma manifestação do segurado, ela não impedia o cancelamento por parte do beneficiário. Vale lembrar que, pela lei, esses descontos não eram obrigatórios: a pessoa aderia por iniciativa própria para usar os serviços das entidades"".  
Os especialistas citam que, durante a tramitação da MP 871, em 2019, parlamentares justificaram a ampliação do prazo (de um ano para três anos) com base em dificuldades operacionais que o INSS enfrentaria.
""O INSS tem um déficit operacional grande. A argumento utilizado na época foi que não seria possível revalidar a regularidade [dos descontos], porque faltava braço para fazer esse trabalho, sem que se prejudicasse a atividade fim do INSS, que é gerir benefícios previdenciários e assistenciais"", diz Luis Martins, da FGV. 
Já segundo Diego Cheruli, ajustes no tempo de revalidação dos beneficíos não seriam suficientes para impedir a fraude: ""Houve uma facilitação de servidores do INSS e do DataPrev para filiar essas pessoas. Então, se fosse de um ano, dois anos, três anos... Não importa. Se a pessoa caísse, o sistema a incluiria de novo, porque foi o sistema errado que fazia a inscrição -- seja falsificando a assinatura na ficha de filiação, seja falsificando uma [ficha] de refiliação"".
📅 Qual a linha do tempo do caso?
Janeiro de 2019 — Edição da MP 871. Jair Bolsonaro editou uma MP que previa mecanismos para coibir fraudes e irregularidades na concessão de benefícios da seguridade social. Entre os pontos abarcados no texto inicial, estava a proposição para revalidar anualmente os descontos devidos a associações e sindicatos (os descontos associados já estavam dados no artigo 115 da Lei de Benefícios da Previdência Social, promulgada em 1991).
Fevereiro a maio de 2019 — Discussão da MP 871. O texto foi discutido em uma Comissão Mista do Congresso Nacional (Câmera e Senado) entre fevereiro e maio de 2019. Após audiências públicas com representantes do INSS, sindicatos e especialistas em direito previdenciário, parlamentares aprovaram o relatório do ex-deputado Paulo Eduardo Martins (PL-PR), mas fizeram alterações – entre elas, o aumento do prazo da revalidação dos descontos, que subiu de um ano para três anos.
Junho de 2019 — Aprovação da Lei nº 13.846. O texto da comissão foi aprovado com prazo apertado na Câmara dos Deputados, em 29 de maio de 2019, e no Senado, em 3 de junho de 2019. Bolsonaro sancionou a lei em 18 de junho de 2019, mantendo a ampliação no tempo de revalidação da análise para três anos.
Março de 2022 — Edição da MP 1.107. O texto original dessa MP referia-se ao Programa de Simplificação do Microcrédito Digital para Empreendedores (SIM Digital) – ou seja, não tocava em questões previdenciárias e tratava somente da concessão de crédito.
Março a junho de 2022 — Discussão da MP 1.107.  A revogação, por tempo indeterminado, da revalidação de descontos foi acrescentada como um ""jabuti"" nos últimos artigos do relatório final da MP 1.107, do ex-deputado Luis Miranda (Republicanos-DF).
Agosto de 2022 — Aprovação da Lei nº 14.438.  Após passagem pela Comissão Mista, o texto da MP foi validado no plenário da Câmara dos Deputados de maneira simbólica e com apoio de partidos de direita, centro e esquerda, em 21 de junho de 2022. A segunda votação ocorreu no Senado, em 3 de agosto de 2022, sem alterações adicionais. Por fim, chegou à sanção do presidente, em 24 de agosto de 2022.
Janeiro de 2023 — Posse do presidente Lula.  Com o início do mandato de Lula, não houve mais mudanças nas leis 13.846 e 14.438, que permanecem em vigor desde então.
Bolsonaro não sancionou lei que proibia a conferência de contratos que permitiam ao INSS fazer descontos em pagamentos a beneficiários
g1
Veja também
É #FAKE anúncio sobre inscrições para concurso do INSS
É #FAKE anúncio sobre inscrições para concurso do INSS
VÍDEOS: Fato ou Fake explica
VEJA outras checagens feitas pela equipe do FATO ou FAKE
Adicione nosso número de WhatsApp +55 (21) 97305-9827 (após adicionar o número, mande uma saudação para ser inscrito)",https://g1.globo.com/fato-ou-fake/noticia/2025/05/27/e-fake-que-bolsonaro-sancionou-lei-proibindo-inss-de-conferir-descontos-feitos-por-entidades.ghtml,Brazil
Motorista morre afogado e dois ficam feridos após carro capotar e cair em área alagada de rodovia em MT,"Tue, 27 May 2025 12:46:18 -0000",g1,"<img src=""https://s2-g1.glbimg.com/4l_iuWI-0sykTIaPt4PeKlao4wk=/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/l/L/UIy8snTramAscK4Mcgaw/whatsapp-image-2025-05-27-at-06.38.19.jpeg"" /><br />     Vítima foi identificada como Juliano Lopes, de 35 anos. Acidente aconteceu na MT-419, quando o motorista não conseguiram frear a tempo e bateu contra um outro veículo parado na pista. Motorista morre afogado e dois ficam feridos após carro capotar e cair em área alagada
Um homem de 35 anos morreu e outras duas pessoas ficaram feridas em um acidente na MT-419, em Guarantã do Norte, a 708 km de Cuiabá, nesta segunda-feira (26). A vítima foi identificada como Juliano Lopes.
✅ Clique aqui para seguir o canal do g1 MT no WhatsApp
Segundo o Corpo de Bombeiros, as equipes foram acionadas por volta de 1h30. No local, foram encontrados um homem de 39 anos, com ferimentos, e outro com fratura no braço esquerdo e ferimento na cabeça. Os dois foram socorridos e levados ao Hospital Municipal do município.
À polícia, o passageiro do carro que capotou disse que ele e a vítima trafegavam no sentido Guarantã do Norte quando viram um outro veículo parado na pista, no mesmo sentido. Juliano não conseguiu frear a tempo, perdeu o controle da direção e o carro capotou várias vezes, parando em uma área alagada às margens da rodovia.
LEIA MAIS:
Nazismo, automutilação e ameaça: megaoperação em MT e outros 11 estados mira grupo de adolescentes suspeitos de crimes na internet
Passageiros morrem e motorista fica ferido após carro capotar em MT
Durante o atendimento, os bombeiros foram informados do desaparecimento de uma terceira vítima. As buscas começaram com a ajuda de populares e familiares e o corpo de Juliano foi encontrado submerso por volta das 8h30, a cerca de 45 metros do carro.
Ele apresentava politraumatismo, o que indica que foi arremessado durante o acidente.
Corpo de Juliano foi encontrado submerso por volta das 8h30, a cerca de 45 metros do carro
Corpo de Bombeiros
A Polícia Civil e a Politec foram acionadas para realizar a perícia e investigar as causas do acidente, registrado como lesão corporal culposa na direção de veículo automotor. 
O vídeo abaixo é de um acidente que matou um jovem no dia do aniversário e deixou outros 3 feridos em uma rodovia de Mato Grosso
VÍDEO: jovem morre e três pessoas ficam feridas em acidente em rodovia de MT",https://g1.globo.com/mt/mato-grosso/noticia/2025/05/27/motorista-morre-afogado-e-dois-ficam-feridos-apos-carro-capotar-e-cair-em-area-alagada-de-rodovia-em-mt.ghtml,Brazil
27 quilos de drogas são apreendidos na Zona Sul de Aracaju,"Tue, 27 May 2025 12:44:42 -0000",g1,"<img src=""https://s2-g1.glbimg.com/brQAAo0nzaQ_NiXrEfeLqFJwttA=/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2019/3/O/DJ716AQQ2bedzM0qW5cQ/policiamilitar.jpg"" /><br />     De acordo com o BPRp, o  responsável pela droga é um egresso do sistema prisional, que rompeu a tornozeleira eletrônica e não foi localizado.  Policia Militar de Sergipe
SSP/SE/Divulgação
A Polícia Militar apreendeu 27 kg de entorpecentes e fechou um laboratório de refino de drogas que funcionava no Bairro Santa Maria, em Aracaju. De acordo com o Batalhão de Polícia de Radiopatrulha (BPRp), o responsável pela droga é um egresso do sistema prisional, que rompeu a tornozeleira eletrônica e ainda não foi localizado. 
✅ Clique aqui para seguir o canal do g1 SE no WhatsApp
O BPRp informou que, após denúncias, os militares foram até o local indicado e constataram o forte odor característico de entorpecentes vindo de um dos imóveis. Como a porta estava entreaberta, eles conseguiram visualizar algumas embalagens de cocaína, uma prensa hidráulica e uma balança de precisão. 
Radiopatrulha apreende 27kg de drogas no Bairro Santa Maria em Aracaju.
SSP
No local, os policiais encontraram cerca de 22 kg de cocaína, 4 kg de maconha e 1 kg de crack, além de vasta quantidade de material para refino e embalagem das drogas, incluindo prensas, macaco hidráulico, balanças, liquidificador industrial, rolo de plástico filme e uma mala de viagem utilizada para transporte dos entorpecentes.
Ainda no imóvel, as equipes da Radiopatrulha encontraram uma tornozeleira eletrônica rompida, que seria do dono das drogas.
Qualquer informação que possa ajudar a encontrar o suspeito, pode repassada através do Disque-denúncia 181.
Mais notícias
Cerca de 150 quilos de droga são apreendidos na Zona Norte de Aracaju",https://g1.globo.com/se/sergipe/noticia/2025/05/27/27-quilos-de-drogas-sao-apreendidos-no-bairro-santa-maria.ghtml,Brazil
"Lula está bem após quadro de labirintite, segue medicado e deve despachar do Alvorada nesta terça","Tue, 27 May 2025 12:42:03 -0000",g1,"<img src=""https://s2-g1.glbimg.com/Xg2QZSNY_Sr2E6N-chWo24w-9s4=/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/2/x/bAVcDAQk2QxehbMSVTZw/ato20250522020.jpg"" /><br />     Na segunda, presidente cancelou reuniões após vertigem; sintomas levam até 48 horas para passar. 
Em dezembro, Lula passou por cirurgia na cabeça após acidente doméstico. Lula passou por exames após crise de labirintite
Raul Luciano/Ato Press/Estadão Conteúdo
O presidente Luiz Inácio Lula da Silva passou por uma nova reavaliação de saúde na manhã desta terça-feira (27), após cancelar parte da agenda por um episódio de labirintite nesta segunda (26).
Segundo a Secretaria de Comunicação Social da Presidência da República:
Lula está bem e segue medicado para controlar a vertigem – os sintomas podem levar de 24 a 48 horas para cessar;
o presidente deve seguir despachando do Palácio da Alvorada, residência oficial da Presidência da República;
não há previsão de retorno ao Palácio do Planalto (prédio de trabalho) nesta terça;
ao longo do dia, Lula deve ir ""chamando os ministros"" para reuniões.
A avaliação médica desta terça foi feita pela médica Ana Helena Germoglio, uma das profissionais que acompanham o presidente desde janeiro de 2023.
Na segunda, um boletim divulgado pelo Hospital Sírio-Libanês em Brasília informou que os exames de sangue e de imagem tiveram resultados ""dentro da normalidade"". No fim da tarde, Lula já tinha voltado ao Palácio da Alvorada, onde passou a noite.
O planejamento original previa que Lula participasse de dois eventos:
uma cerimônia pelo Dia do Diplomata no Ministério das Relações Exteriores – o vice-presidente Geraldo Alckmin deve substituí-lo;
uma reunião no Palácio do Planalto com reitores de universidades federais – os ministros Camilo Santana (Educação) e Fernando Haddad (Fazenda) devem participar.
Lula tem indisposição, faz exames em hospital e descansa no Alvorada
Exames e cancelamentos
Segundo a Secretaria de Comunicação da Presidência (Secom), Lula sentiu o mal-estar logo após o almoço. Foi atendido pela equipe médica do Planalto e, por orientação, seguiu ao hospital por volta das 15h. Ele permaneceu no local por cerca de duas horas.
O mal-estar levou ao cancelamento de todas as reuniões previstas para a tarde, incluindo encontros com os ministros Fernando Haddad (Fazenda), Rui Costa (Casa Civil), Esther Dweck (Gestão) e Luciana Santos (Ciência e Tecnologia).
O governo não informou se essas reuniões serão retomadas já nesta terça, no Alvorada.
Batida com a cabeça em outubro
Lula sofreu queda no banheiro do Palácio do Alvorada, em Brasília, em 19 de outubro do ano passado.
Em 9 de dezembro, Lula foi transferido para São Paulo e internado às pressas para uma cirurgia, após sofrer dores de cabeça motivadas por um novo sangramento interno na cabeça.
Lula passou por exames após crise de labirintite
Raul Luciano/Ato Press/Estadão Conteúdo
Três dias depois, em 12 de dezembro, Lula passou por um segundo procedimento, em caráter preventivo, para evitar novos sangramentos. No dia seguinte, deixou a UTI e postou em rede social vídeos caminhando pelo hospital.
Em 19 de dezembro, Lula retornou a Brasília – mas ainda sob restrições e impedido, por exemplo, de fazer viagens a trabalho.
Em 27 de janeiro, Lula passou por uma nova tomografia no hospital Sírio-Libanês, em Brasília. Foi ""liberado plenamente para exercer sua rotina habitual de vida, como viagens e atividade física"". Os médicos também disseram que o presidente ""segue sob acompanhamento"".
Em 20 de fevereiro, passou por exames de rotina no Hospital Sírio Libanês, em São Paulo. O check-up anual estava programado para dezembro do ano passado, mas precisou ser adiado por conta da cirurgia realizada às pressas para a drenagem de um coágulo na cabeça. Os resultados dos exames estavam dentro da normalidade, inclusive a tomografia do crânio para controle pós-operatório.",https://g1.globo.com/politica/noticia/2025/05/27/lula-esta-bem-apos-quadro-de-labirintite-segue-medicado-e-deve-despachar-do-alvorada-diz-equipe.ghtml,Brazil
